lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
48.1584262, 16.3602225,2,9,12,16,22
48.19455, 16.3700482,0,12,16,21,28
48.1787011, 16.373673,0,18,24,32,42
48.1753578, 16.3733023,0,12,16,21,28
48.1761238, 16.3734999,0,16,22,30,39
48.1671067, 16.4237837,0,15,20,27,35
48.1774503, 16.4131239,0,17,23,31,41
48.1815661, 16.4083904,3,12,16,21,28
48.1706514, 16.4200771,0,14,19,26,34
48.1543221, 16.4663839,0,16,22,30,39
48.1794266, 16.410832,0,11,15,21,27
48.2245311, 16.3021408,0,18,24,32,42
48.2244024, 16.2979219,3,18,25,33,44
48.2566516, 16.3988321,0,11,15,21,27
48.1933221, 16.4069578,0,10,14,19,25
48.2571871, 16.4041875,0,12,16,22,29
48.2211959, 16.3776886,0,14,19,26,34
48.2672245, 16.448382,2,13,18,24,31
48.2672163, 16.4482548,0,15,20,27,36
48.1825252, 16.3815598,0,19,25,34,45
48.1816512, 16.37964,0,17,23,30,40
48.2357018, 16.5250232,0,15,21,28,36
48.2502445, 16.480218,2,18,24,33,43
48.2924231, 16.3795572,2,14,19,26,34
48.2934186, 16.3790376,0,13,18,24,32
48.1833626, 16.3221621,0,20,27,36,47
48.1754423, 16.2978972,0,14,19,25,33
48.1754763, 16.2977744,0,12,16,22,29
48.1511572, 16.3757476,0,12,16,21,28
48.1522302, 16.367431,0,14,19,25,33
48.2467296, 16.2984758,3,16,21,28,37
48.2005502, 16.3674123,0,16,22,30,39
48.1585576, 16.3602871,0,19,25,34,45
48.2359075, 16.3658675,0,18,25,33,43
48.2359484, 16.3702947,0,17,23,31,41
48.2569772, 16.3990841,0,15,20,27,36
48.2397738, 16.3763277,3,12,17,23,30
48.2572047, 16.3374892,3,12,16,21,28
48.1963021, 16.2603012,1,12,17,22,30
48.19474, 16.4069065,0,15,20,26,35
48.2076409, 16.3135077,0,14,19,25,33
48.2343688, 16.2904987,0,14,19,25,33
48.2192537, 16.2411639,1,17,23,30,40
48.2573597, 16.3993625,0,14,19,26,34
48.2160489, 16.3636349,0,14,19,26,34
48.2835699, 16.4027443,0,20,26,35,47
48.2033466, 16.2445777,0,15,20,27,36
48.2035263, 16.2451728,2,13,17,23,31
48.1881139, 16.4423463,1,13,18,24,32
48.2494325, 16.3647053,2,11,15,20,27
48.1813455, 16.330682,0,17,23,31,40
48.2690276, 16.3915221,0,15,20,27,35
48.2881061, 16.3827969,0,15,21,28,36
48.2085022, 16.2266478,0,19,25,34,44
48.2564777, 16.4009493,0,18,25,33,44
48.2566251, 16.401062,0,12,16,22,29
48.2982245, 16.3847579,3,17,23,30,40
48.2585758, 16.4588636,3,11,15,20,26
48.2692283, 16.4046323,2,10,13,17,23
48.2644777, 16.4016116,0,18,25,33,43
48.2614806, 16.399844,0,12,16,21,28
48.2015867, 16.262203,0,15,20,27,35
48.245327, 16.4389401,0,17,22,30,39
48.2303336, 16.2833605,0,14,19,25,34
48.1946797, 16.3698778,0,12,16,22,29
48.185451, 16.3726554,0,16,22,29,38
48.1854042, 16.3728636,0,13,17,23,30
48.1328996, 16.4148523,0,19,26,35,46
48.1323139, 16.4185408,0,14,19,25,33
48.1691979, 16.3700051,0,17,23,31,41
48.1659061, 16.3635284,2,12,16,22,29
48.2037039, 16.3640541,0,11,15,20,26
48.2157413, 16.3663971,0,16,21,28,37
48.2155725, 16.380323,0,16,22,29,39
48.2277178, 16.4588004,0,14,19,25,33
48.2137792, 16.3620842,0,13,18,24,31
48.2452502, 16.4389948,0,17,22,30,39
48.1708888, 16.2919747,0,17,23,31,41
48.1382048, 16.2412584,0,15,20,26,35
48.2206393, 16.3608776,0,14,19,25,33
48.2211441, 16.3607305,0,15,20,27,36
48.1792807, 16.3397561,0,15,21,28,37
48.1829821, 16.2913707,4,13,17,23,30
48.1829964, 16.2920264,0,15,21,28,37
48.236748, 16.349017,0,17,22,30,39
48.1705822, 16.2872143,0,16,21,28,37
48.1772941, 16.2837406,0,16,22,29,39
48.2488838, 16.3419564,0,15,20,27,35
48.1631103, 16.2793778,3,14,19,25,33
48.1636952, 16.2799956,0,16,21,28,37
48.2228605, 16.361337,0,14,19,26,34
48.2230697, 16.3614258,0,16,22,29,39
48.2463971, 16.3425991,0,16,21,29,38
48.18169, 16.285896,0,16,21,29,38
48.2371775, 16.3233245,3,11,15,21,27
48.2389408, 16.3179925,0,14,18,24,32
48.2265563, 16.3428535,0,12,16,21,28
48.2267031, 16.341603,0,13,18,24,32
48.2169724, 16.3595617,0,16,21,28,37
48.2208844, 16.3552078,2,12,16,21,28
48.1764066, 16.3621589,0,14,19,26,34
48.1748854, 16.38338,4,8,11,15,20
48.1750513, 16.3819874,0,12,17,22,29
48.1747911, 16.4144133,0,19,25,34,44
48.1761466, 16.3659145,0,11,15,20,27
48.1744634, 16.4131342,0,16,21,29,38
48.1753118, 16.3781359,0,14,19,25,33
48.1771934, 16.3585449,0,13,18,24,32
48.1775763, 16.3804373,0,15,20,27,35
48.1700867, 16.3452621,0,16,22,29,39
48.2263327, 16.3494582,0,16,21,28,37
48.2727755, 16.3966559,0,16,22,29,39
48.2832263, 16.4121599,2,16,21,28,37
48.2151316, 16.2782697,2,7,10,14,18
48.1337433, 16.2613512,0,16,21,29,38
48.1992927, 16.3318471,0,13,18,24,32
48.1994974, 16.3325825,0,14,19,25,33
48.199982, 16.2673113,0,13,18,24,31
48.1979557, 16.2776244,0,16,22,29,39
48.1979958, 16.2772734,3,14,19,26,34
48.2018241, 16.3401557,0,12,16,22,29
48.2018499, 16.3407734,0,13,17,23,30
48.1980692, 16.3019739,0,17,23,30,40
48.1981958, 16.3028042,0,15,20,27,35
48.1972382, 16.2946885,2,13,18,24,31
48.1972838, 16.2952692,0,17,22,30,40
48.2017616, 16.3485898,0,16,21,28,37
48.2021636, 16.3493626,4,12,17,23,30
48.1984828, 16.3289351,0,19,25,33,44
48.1968556, 16.2873904,0,12,17,22,30
48.1680627, 16.3193518,0,15,20,27,35
48.20244, 16.3548432,0,18,25,33,44
48.2018246, 16.3444887,0,15,21,28,36
48.1693063, 16.4195953,0,12,16,22,29
48.1693893, 16.4195054,0,17,23,30,40
48.16942, 16.4197888,0,14,19,26,34
48.1695121, 16.4195085,0,15,20,26,35
48.1696404, 16.4197135,0,8,11,15,19
48.169713, 16.4198495,0,16,22,29,38
48.139922, 16.3828239,2,10,14,18,24
48.1458751, 16.296933,0,11,15,21,27
48.2022697, 16.3923481,0,16,21,28,38
48.2242734, 16.4545347,0,16,22,30,39
48.2008379, 16.369576,0,14,18,25,32
48.1816127, 16.3795512,0,17,22,30,40
48.251172, 16.4434724,0,10,13,18,24
48.2238327, 16.5048658,0,15,20,27,36
48.2411282, 16.3839293,0,19,26,35,46
48.2648875, 16.452611,0,16,22,29,38
48.2651688, 16.4526538,0,16,21,28,38
48.2652615, 16.4527306,2,14,19,25,33
48.185321, 16.3738268,0,12,16,21,28
48.2312902, 16.3286024,0,14,19,26,34
48.1902098, 16.3319714,0,14,19,26,34
48.1785165, 16.3404713,0,14,19,26,34
48.2512458, 16.4307901,0,15,21,28,37
48.1924603, 16.3669391,0,17,23,31,41
48.139283, 16.3586682,0,19,26,35,45
48.1706391, 16.3505228,0,17,22,30,39
48.2394944, 16.3491786,2,13,18,24,32
48.2437218, 16.3677841,0,14,19,25,33
48.1544715, 16.2708666,3,11,14,19,25
48.168996, 16.3021014,0,18,24,32,42
48.2320207, 16.3535373,0,12,16,22,29
48.2109496, 16.4214813,1,8,11,15,20
48.2333302, 16.4676894,0,18,24,33,43
48.1597749, 16.4848255,0,15,20,27,36
48.2776938, 16.409212,0,15,20,27,36
48.2269743, 16.5039121,0,17,23,31,41
48.1731009, 16.3776342,0,16,22,30,39
48.1760734, 16.3180457,0,13,18,24,32
48.2069114, 16.3147773,0,18,24,33,43
48.1883196, 16.3567393,3,11,15,20,27
48.240328, 16.4092226,0,11,15,20,26
48.1381658, 16.3770608,4,15,20,27,35
48.2936207, 16.3927732,0,17,23,30,40
48.270234, 16.3835147,2,18,25,33,43
48.2701572, 16.3835415,0,21,29,38,51
48.2517435, 16.2972075,0,15,20,26,35
48.2539126, 16.3554347,2,14,18,24,32
48.1903623, 16.3374495,0,17,23,30,40
48.2431302, 16.4929137,1,13,17,23,30
48.2305661, 16.5336616,0,17,22,30,39
48.3076362, 16.4031831,2,14,18,25,33
48.3071279, 16.4035789,0,11,15,21,27
48.3024056, 16.4063191,0,15,20,27,36
48.2967099, 16.4276243,1,12,16,22,29
48.2431934, 16.3217273,0,15,20,27,35
48.1689041, 16.3793847,0,15,20,27,36
48.1701275, 16.3799236,0,13,17,23,30
48.1700515, 16.379958,3,11,14,19,25
48.1693632, 16.368864,0,18,24,32,43
48.1379263, 16.3828887,2,11,15,20,26
48.146467, 16.3672389,1,12,16,22,29
48.1525369, 16.3816754,0,13,18,24,32
48.142097, 16.3858417,0,17,23,31,41
48.1436221, 16.3826223,0,15,21,28,37
48.1381414, 16.3997176,0,17,22,30,39
48.1459994, 16.3547488,0,9,12,16,21
48.1526669, 16.3643407,0,14,19,25,33
48.1466172, 16.3666411,0,16,21,28,37
48.1427489, 16.3826667,0,9,12,16,22
48.1436004, 16.3812509,0,17,23,31,40
48.2479019, 16.4342694,2,16,22,29,38
48.2494266, 16.5324056,0,17,23,31,41
48.2493318, 16.5321706,0,16,21,28,38
48.1747104, 16.4060925,0,16,21,29,38
48.1750223, 16.399848,0,16,21,29,38
48.1750356, 16.3995931,0,15,20,27,36
48.1747041, 16.4061891,2,11,15,20,26
48.2111627, 16.3057119,0,16,21,29,38
48.2105974, 16.3055791,0,15,21,28,37
48.209337, 16.3051818,0,16,21,28,37
48.2087822, 16.3049488,4,12,16,21,28
48.2125434, 16.3125327,0,14,19,26,34
48.2126743, 16.3116654,0,18,25,33,43
48.2115091, 16.3192931,0,12,16,21,28
48.211622, 16.3185482,3,10,14,19,25
48.210567, 16.3254549,0,16,21,28,37
48.2106698, 16.3247884,0,13,17,23,30
48.2098203, 16.3303486,0,14,18,25,33
48.2099293, 16.3296318,0,14,19,26,34
48.2089976, 16.3357271,0,15,20,27,35
48.2090946, 16.3350948,0,15,20,27,36
48.2085539, 16.3386115,0,13,18,24,32
48.2085832, 16.3384274,4,11,15,20,26
48.2074059, 16.3441955,0,16,22,29,39
48.2076463, 16.3430227,0,14,19,25,33
48.206471, 16.3489273,0,12,17,22,29
48.2063908, 16.3496867,0,16,22,29,38
48.2049537, 16.3575005,2,11,15,20,26
48.2047629, 16.3571058,0,16,22,29,38
48.1431315, 16.3831928,0,14,19,25,33
48.1989465, 16.2721728,2,17,23,30,40
48.1990807, 16.2713487,0,13,17,23,31
48.2000506, 16.2671316,2,12,17,23,30
48.2015704, 16.262303,4,10,13,18,24
48.1480556, 16.462594,2,16,21,28,37
48.1510456, 16.4636925,0,16,21,28,38
48.151084, 16.4635614,2,14,19,26,34
48.1574313, 16.469103,0,17,22,30,40
48.1314278, 16.4232999,3,13,18,24,32
48.1384378, 16.3268379,0,11,15,20,26
48.1408963, 16.3287794,0,20,27,36,47
48.2528848, 16.3420397,3,12,17,23,30
48.2465425, 16.3425627,0,17,22,30,39
48.2491413, 16.3418989,2,14,19,26,34
48.2333556, 16.4881105,1,14,19,25,33
48.2334046, 16.4880643,0,14,19,25,33
48.2271474, 16.4844951,3,11,14,19,25
48.2271319, 16.4845891,0,16,22,29,38
48.2246987, 16.4834398,0,14,19,26,34
48.2242093, 16.4832925,2,11,15,20,27
48.2236061, 16.4757749,0,15,20,27,36
48.223718, 16.3226819,2,12,16,22,29
48.1968151, 16.3809244,3,11,15,20,27
48.1965612, 16.3814521,0,18,25,33,43
48.204486, 16.2428631,0,15,20,27,36
48.1241279, 16.3948911,1,12,16,21,28
48.2930332, 16.4830149,0,14,19,25,33
48.2501577, 16.3650072,0,16,21,28,37
48.1764671, 16.2952043,0,16,21,28,37
48.1978824, 16.3372242,0,15,21,28,37
48.1653081, 16.3633955,0,14,18,25,32
48.1669642, 16.4196253,2,13,17,23,30
48.1812189, 16.3331806,0,12,16,22,29
48.2243768, 16.3963972,2,12,16,21,28
48.2243407, 16.3959722,0,16,21,28,37
48.2235066, 16.3949462,0,14,19,25,33
48.2172655, 16.4809052,0,16,22,29,38
48.2172673, 16.4812387,0,12,17,23,30
48.2101877, 16.2997686,0,15,20,27,35
48.2098172, 16.2963435,4,18,24,32,42
48.2419018, 16.4084942,4,13,18,24,32
48.2123821, 16.3774688,0,14,18,25,32
48.1804878, 16.3222017,0,15,20,27,36
48.1976448, 16.2802026,0,17,23,30,40
48.273583, 16.4039708,0,12,16,21,28
48.2404075, 16.4094031,0,16,21,28,37
48.2657752, 16.3988415,2,10,13,18,23
48.2769808, 16.4458441,2,14,19,25,34
48.2757928, 16.4407988,2,18,24,32,42
48.202476, 16.4737184,0,14,19,26,34
48.1846837, 16.3576909,0,15,21,28,36
48.1903715, 16.3550109,0,17,23,31,41
48.2268856, 16.2959936,0,16,21,28,37
48.2075359, 16.3669535,0,12,16,22,28
48.2063185, 16.3693726,3,10,13,18,24
48.2238864, 16.4990639,0,15,21,28,37
48.2249946, 16.4981292,0,16,21,28,37
48.2263332, 16.4997565,0,14,19,25,33
48.2263848, 16.4999199,0,16,21,28,37
48.2269479, 16.5017247,0,17,23,31,41
48.227181, 16.5024708,0,17,22,30,39
48.2265067, 16.5045587,0,14,19,25,33
48.129979, 16.3086925,0,14,19,25,33
48.1788798, 16.3583125,0,14,19,26,34
48.1377274, 16.4032162,0,17,23,31,41
48.1513047, 16.2958348,0,16,22,29,38
48.1524866, 16.2843756,0,18,24,32,42
48.1725505, 16.2950909,0,16,21,29,38
48.1722947, 16.295317,0,15,20,27,36
48.2455713, 16.2623922,1,10,13,17,23
48.1747793, 16.4060878,0,17,23,31,41
48.2062809, 16.4830915,0,15,20,27,36
48.229541, 16.3770878,0,15,21,28,37
48.2489063, 16.2189194,0,17,23,30,40
48.2459719, 16.216792,2,15,21,28,36
48.1839138, 16.4056255,0,12,16,21,28
48.2608771, 16.3332018,2,12,16,22,29
48.2802079, 16.4116625,2,12,16,21,28
48.1761954, 16.3651713,0,20,27,36,47
48.1764692, 16.361242,0,14,19,26,34
48.1617725, 16.4283478,0,18,24,33,43
48.158119, 16.4242474,1,12,17,22,29
48.1667383, 16.4241804,0,13,18,24,32
48.2165072, 16.4651319,3,14,19,25,33
48.1697352, 16.4210552,0,15,20,27,35
48.2164387, 16.4651847,0,15,20,27,36
48.173991, 16.3889088,0,19,26,35,46
48.1621709, 16.3620432,0,15,20,26,35
48.162115, 16.3620093,0,16,21,28,37
48.2177916, 16.4119488,0,15,20,27,36
48.217905, 16.4065991,0,14,19,26,34
48.2179052, 16.406693,0,14,19,26,34
48.2179238, 16.4008042,0,14,18,25,33
48.1651851, 16.4310206,0,14,19,26,34
48.1735663, 16.417157,0,14,19,25,33
48.1736942, 16.4170302,0,16,22,29,38
48.1773886, 16.4131833,4,12,16,21,28
48.1797019, 16.4105261,0,16,22,29,38
48.2408295, 16.3604849,2,10,13,18,24
48.2443792, 16.3616772,0,12,16,21,28
48.2517174, 16.3638454,0,13,18,24,32
48.2544582, 16.3652683,0,13,17,23,30
48.2578059, 16.3669423,0,15,20,27,35
48.2582292, 16.3671217,0,19,25,34,45
48.2544158, 16.3652401,0,13,17,23,30
48.2521127, 16.3639973,3,10,14,19,25
48.2450423, 16.3617688,0,15,20,27,35
48.2359534, 16.3567901,0,14,19,25,33
48.2360544, 16.356836,2,14,19,25,33
48.2407299, 16.3604023,0,16,21,29,38
48.141927, 16.3138247,2,10,14,19,25
48.1378325, 16.3239794,0,14,18,25,32
48.2089814, 16.4776699,3,14,19,26,34
48.170309, 16.3108946,0,13,18,24,32
48.2357132, 16.5252224,1,14,19,26,34
48.2776056, 16.4959098,3,14,19,25,34
48.2309891, 16.4494648,0,19,25,33,44
48.1866753, 16.3530481,0,18,24,33,43
48.2729587, 16.4263156,2,16,22,29,39
48.1813206, 16.3314772,0,18,24,32,42
48.1949234, 16.350726,0,16,21,29,38
48.2013364, 16.3490738,0,18,24,32,42
48.1804443, 16.3887236,2,12,16,21,28
48.1863903, 16.3533012,0,13,18,24,31
48.2066591, 16.2074934,0,15,20,27,35
48.1491381, 16.3351319,3,12,17,22,29
48.1405856, 16.3285364,0,16,21,28,37
48.1257875, 16.3191511,0,15,20,27,36
48.2112654, 16.2890339,0,19,25,33,44
48.2250585, 16.3617137,0,16,22,29,39
48.17279, 16.3788007,0,12,16,22,29
48.2258125, 16.4930315,0,16,22,29,39
48.2602146, 16.3993,3,8,10,14,18
48.2229159, 16.3163203,0,14,18,25,32
48.2327203, 16.2920567,0,17,22,30,40
48.2016095, 16.3490538,0,17,22,30,39
48.1979115, 16.2799487,0,15,20,27,36
48.3114425, 16.4300606,2,15,20,27,35
48.2071479, 16.343487,0,15,21,28,37
48.2146219, 16.3916358,2,14,18,24,32
48.1624251, 16.3171251,2,10,14,18,24
48.2232037, 16.3157642,0,15,20,26,35
48.2293236, 16.3583126,0,12,17,22,30
48.1938224, 16.3969991,0,17,23,30,40
48.2151297, 16.3244588,0,12,16,22,29
48.2666793, 16.4486834,0,17,22,30,39
48.2349951, 16.3707403,3,15,20,27,36
48.2290638, 16.3289881,2,10,13,18,23
48.2078409, 16.3132959,3,13,17,23,30
48.2644014, 16.4549172,0,11,15,20,27
48.2295311, 16.3462658,0,14,19,26,34
48.2381044, 16.4606809,1,16,22,29,39
48.2269872, 16.3265261,4,13,17,23,30
48.1549697, 16.271101,0,12,16,22,29
48.1538959, 16.3012476,0,17,22,30,40
48.1902742, 16.2947628,3,14,18,25,33
48.1708142, 16.3368675,0,14,19,26,34
48.225842, 16.3708583,0,14,19,25,33
48.1790217, 16.32646,0,13,18,24,32
48.1804429, 16.3215501,0,23,31,42,55
48.1706474, 16.3061365,0,20,27,36,47
48.1605695, 16.3095138,2,19,25,34,45
48.1780239, 16.3445986,0,15,20,27,35
48.1843823, 16.3351602,0,19,26,35,46
48.243908, 16.3612371,0,13,18,24,32
48.1962418, 16.3646586,0,16,22,29,38
48.2022857, 16.4739283,0,15,20,27,36
48.156864, 16.3052943,3,10,13,18,24
48.1702177, 16.3699805,0,14,19,26,34
48.1628588, 16.3797037,3,14,19,26,34
48.2111617, 16.3108145,0,13,17,23,31
48.2119271, 16.3418541,0,14,19,26,34
48.2068497, 16.3138504,0,12,17,22,30
48.2060362, 16.32184,0,15,20,27,36
48.2018231, 16.3177019,0,18,24,32,42
48.2172509, 16.3845232,0,17,22,30,39
48.2189361, 16.4058713,0,15,20,26,35
48.1948518, 16.3537686,0,13,18,24,32
48.2004616, 16.3445256,0,19,26,34,45
48.1989935, 16.3426232,3,11,15,21,27
48.221922, 16.3640761,0,13,17,23,30
48.1365689, 16.3834598,0,13,17,23,30
48.1641388, 16.3908073,0,17,22,30,40
48.1483482, 16.462345,0,14,19,26,34
48.1838947, 16.4061483,0,12,17,23,30
48.1612411, 16.4714605,2,17,23,31,41
48.1855403, 16.2961551,1,16,22,29,38
48.1949268, 16.2994765,0,14,19,26,34
48.1933491, 16.3017021,1,16,21,29,38
48.1933375, 16.32111,0,19,25,34,44
48.1853266, 16.3249351,0,14,19,26,34
48.1938305, 16.3201581,0,16,22,29,39
48.1993269, 16.3296509,0,12,16,22,29
48.2103389, 16.305796,0,15,20,27,35
48.216507, 16.3194261,0,15,20,27,36
48.2045008, 16.3336682,0,15,20,27,36
48.22458, 16.3327751,3,12,16,22,29
48.2452619, 16.3658362,0,11,15,20,27
48.2030025, 16.4360742,1,14,19,26,34
48.1780583, 16.3785475,0,13,18,24,31
48.1710623, 16.3886376,0,14,19,26,34
48.1671836, 16.4269013,2,16,21,28,37
48.2407425, 16.3394147,0,17,23,30,40
48.2866062, 16.3840448,2,13,18,24,32
48.222682, 16.4447137,0,14,19,26,34
48.2270778, 16.4450878,0,14,19,26,34
48.2381779, 16.4322581,2,12,17,22,30
48.2425708, 16.4565224,0,14,19,26,34
48.2180253, 16.4465684,1,15,20,27,36
48.1400585, 16.3237024,0,12,16,22,29
48.1429967, 16.292791,0,14,18,25,33
48.1486672, 16.2777195,4,9,12,16,21
48.2068788, 16.3874637,0,16,21,29,38
48.1962898, 16.3589002,0,17,22,30,40
48.2782562, 16.3880026,0,13,18,24,31
48.204565, 16.3349279,0,18,24,32,42
48.2116443, 16.3102043,0,11,15,20,27
48.1901883, 16.2895373,0,16,22,29,38
48.1276662, 16.3055777,2,16,21,28,37
48.1851496, 16.3474096,0,17,23,31,41
48.1943493, 16.3681271,0,17,22,30,40
48.2521802, 16.4260952,2,12,16,22,29
48.2473189, 16.3347365,0,14,19,26,34
48.2766583, 16.3880693,0,16,21,28,37
48.1510102, 16.3006586,3,13,18,24,31
48.1724067, 16.3195167,0,13,17,23,30
48.2144266, 16.5146307,3,18,25,33,43
48.2291598, 16.3884774,0,16,22,29,38
48.217227, 16.3381608,0,11,15,21,27
48.2717937, 16.4080545,3,13,17,23,31
48.1307882, 16.2897335,0,17,22,30,39
48.195277, 16.2813461,0,13,18,24,32
48.2933186, 16.4833051,0,15,21,28,37
48.1954351, 16.340534,0,15,20,27,35
48.164285, 16.3236817,3,12,16,21,28
48.2763529, 16.4081986,0,13,18,24,32
48.2981755, 16.4212308,0,15,20,27,35
48.2489642, 16.4428807,0,14,19,26,34
48.2424314, 16.3086949,0,17,23,31,40
48.1851091, 16.3654015,0,14,19,25,33
48.225569, 16.3303855,0,14,19,26,34
48.21465, 16.520308,3,12,16,21,28
48.2171018, 16.4905813,0,10,13,18,24
48.1461546, 16.3536007,0,13,18,24,31
48.1926729, 16.3544275,0,17,23,30,40
48.2208097, 16.3962769,1,14,19,26,34
48.2176822, 16.4856555,0,16,22,29,38
48.1949523, 16.3115772,0,12,16,22,28
48.1939517, 16.314026,0,13,18,24,31
48.1998301, 16.3793692,0,13,17,23,31
48.1603293, 16.3280452,0,17,22,30,40
48.1977401, 16.3254524,0,16,21,28,37
48.1980246, 16.3277852,0,14,19,25,33
48.1621018, 16.4281552,0,13,17,23,31
48.2213941, 16.4077254,0,14,19,26,34
48.1911314, 16.3878219,0,14,18,25,32
48.1375285, 16.2777588,0,13,18,24,32
48.2107453, 16.3672083,3,11,15,20,27
48.2124284, 16.3695898,0,11,15,20,26
48.2073897, 16.393491,0,14,19,26,34
48.1951861, 16.3380587,3,13,18,24,32
48.1944, 16.3359295,0,15,20,27,35
48.2261471, 16.3608837,0,16,21,29,38
48.2252209, 16.3558006,4,9,12,16,22
48.1946448, 16.3357308,0,11,15,21,27
48.1945885, 16.3356394,0,13,18,24,32
48.1945568, 16.3355883,0,18,24,33,43
48.1915624, 16.3290111,0,16,22,30,39
48.2260668, 16.3683005,3,14,18,24,32
48.2285692, 16.3710753,3,12,16,21,28
48.2225068, 16.4585826,2,16,22,30,39
48.224732, 16.4519711,2,11,15,20,27
48.2423424, 16.4506934,0,15,20,26,35
48.2008213, 16.3928359,0,15,20,27,36
48.2271852, 16.3984893,0,14,18,25,32
48.2916539, 16.4165496,0,13,17,23,31
48.1648913, 16.431884,3,16,22,29,39
48.2243148, 16.4547462,0,13,17,23,31
48.1892591, 16.3891231,4,14,18,25,33
48.1882676, 16.3585511,0,21,29,38,51
48.1896663, 16.361579,0,18,24,32,43
48.2956119, 16.388762,0,16,22,29,38
48.2054161, 16.3507878,0,18,24,33,43
48.2513658, 16.4293884,0,12,17,22,29
48.167674, 16.3440084,0,18,24,33,43
48.1702, 16.2990277,0,17,23,31,41
48.2062082, 16.3986759,0,12,16,21,28
48.2206943, 16.3277168,3,18,24,33,43
48.2063028, 16.3766769,3,15,20,27,36
48.1843243, 16.3463602,0,21,28,37,49
48.1879721, 16.3480239,0,13,18,24,31
48.1971595, 16.3474342,0,18,25,33,44
48.1657366, 16.3617767,0,17,23,31,41
48.2577863, 16.3946696,2,12,16,22,29
48.1687458, 16.3802473,0,15,20,27,36
48.2272715, 16.3647924,0,17,23,31,41
48.2733782, 16.4465094,2,15,21,28,37
48.2690399, 16.4391956,0,17,22,30,40
48.2632554, 16.4390493,0,12,16,22,29
48.2338225, 16.4429508,3,10,14,19,25
48.2425667, 16.4496654,0,15,21,28,36
48.2453595, 16.440713,0,12,16,22,29
48.2302539, 16.4456679,2,14,18,25,33
48.2181913, 16.4004649,0,17,22,30,39
48.2496407, 16.4441892,0,17,22,30,40
48.2018916, 16.3452876,3,14,19,25,33
48.2300448, 16.3708454,0,11,15,20,27
48.2362152, 16.3783327,0,8,10,14,19
48.1763638, 16.413341,0,12,16,21,28
48.1963843, 16.4054978,2,8,10,14,18
48.1971227, 16.4028856,0,11,15,21,27
48.1980383, 16.400812,0,17,23,31,41
48.1830778, 16.4068362,0,17,23,30,40
48.202396, 16.3706519,0,16,22,29,39
48.1967409, 16.393646,4,13,17,23,30
48.2085983, 16.3929612,0,14,19,26,34
48.2130919, 16.3810614,0,16,21,28,37
48.2235101, 16.4004024,0,12,16,21,28
48.2162575, 16.3878256,0,15,20,27,35
48.2372169, 16.3878977,0,16,21,28,38
48.2374551, 16.3841739,0,16,21,29,38
48.237273, 16.3858315,0,15,20,26,35
48.2151283, 16.3506065,3,11,15,20,27
48.2386382, 16.3833297,0,14,19,26,34
48.1870387, 16.3627085,0,14,19,25,33
48.1893378, 16.3653492,0,13,18,24,32
48.1838735, 16.3632222,0,14,19,26,34
48.1879883, 16.372213,0,15,20,27,36
48.1963475, 16.3963176,0,17,23,31,41
48.2159297, 16.5342058,3,17,22,30,40
48.1557104, 16.3955799,2,10,13,18,23
48.17325, 16.3806253,0,12,17,22,30
48.2547788, 16.4084865,0,14,19,25,33
48.1853838, 16.4185243,0,15,21,28,37
48.24338, 16.336866,0,19,25,34,45
48.2429646, 16.3412151,3,11,15,20,27
48.1752946, 16.4167688,0,13,17,23,30
48.2019161, 16.3419418,0,17,23,31,41
48.1320953, 16.281186,0,18,24,32,42
48.2301306, 16.4571114,0,14,19,26,34
48.1351468, 16.2839881,3,11,14,19,25
48.2566954, 16.4016724,0,17,23,31,41
48.2541746, 16.3946258,0,15,20,27,36
48.2169201, 16.3247535,0,16,21,28,37
48.1860856, 16.3227497,4,11,15,21,27
48.1719737, 16.3771122,0,14,19,26,34
48.1726137, 16.3833668,0,17,23,31,41
48.2166077, 16.3855101,0,12,17,22,29
48.2003155, 16.3359786,0,13,17,23,30
48.1966849, 16.3394327,0,12,16,22,29
48.202112, 16.3316588,0,13,17,23,30
48.2041755, 16.3340507,0,14,19,25,33
48.2050552, 16.3277064,0,12,16,22,29
48.200363, 16.256665,0,15,21,28,36
48.1504613, 16.3326171,0,17,22,30,40
48.214875, 16.3483529,0,15,20,27,36
48.2079395, 16.3876487,2,13,17,23,31
48.1580898, 16.329631,3,7,9,12,16
48.2066149, 16.352843,0,15,21,28,36
48.2061513, 16.3945653,0,16,21,28,37
48.206083, 16.3943761,0,14,19,26,34
48.2071376, 16.3939845,0,14,18,24,32
48.1759881, 16.3756425,0,14,19,25,33
48.1722579, 16.331579,0,15,20,27,36
48.1992517, 16.3649966,2,9,13,17,23
48.199207, 16.3649094,0,16,21,29,38
48.1855787, 16.2984063,0,17,23,30,40
48.2218846, 16.3647296,2,12,17,22,29
48.1909717, 16.3261838,2,13,18,24,32
48.1909868, 16.3262491,0,15,20,27,36
48.1989919, 16.3222933,2,15,20,27,36
48.2109817, 16.3420672,0,15,20,26,35
48.208443, 16.3926843,0,14,19,26,34
48.2102854, 16.3786043,0,14,19,26,34
48.2187885, 16.3205917,0,17,23,31,40
48.2284973, 16.360098,0,13,17,23,31
48.1936918, 16.3497738,0,13,18,24,31
48.2198499, 16.3067017,3,14,19,25,33
48.1951219, 16.3716378,4,12,17,23,30
